Altium Designer Pick and Place Locations
D:\1_Altium_Project\18_CAM_V130\SpaceLiin_CAM_V1.0.2_HW\01_DESIGN\Project Outputs for CAM_v130\Pick Place for CAM_SEN_V130.csv

========================================================================================================================
File Design Information:

Date:       09/02/26
Time:       17:00
Revision:   9d7fa19c2001ed56001372acfbc4ad0c1dfe8faf
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"C49","2.2uF/6.3V","TopLayer","CAP_C_1005X60","4.5000","23.5000","90","CAP_Chip"
"C48","0.22uF/16V","TopLayer","CAP_C_1005X60","4.2000","12.5000","0","CAP_Chip"
"C47","2.2uF/6.3V","TopLayer","CAP_C_1005X60","12.0250","22.2000","180","CAP_Chip"
"C46","2.2uF/6.3V","TopLayer","CAP_C_1005X60","14.4000","12.4000","90","CAP_Chip"
"C45","2.2uF/6.3V","TopLayer","CAP_C_1005X60","12.0250","23.1000","180","CAP_Chip"
"C44","2.2uF/6.3V","TopLayer","CAP_C_1005X60","0.7000","19.3000","90","CAP_Chip"
"C43","2.2uF/6.3V","TopLayer","CAP_C_1005X60","4.2000","13.4000","0","CAP_Chip"
"C42","0.22uF/16V","TopLayer","CAP_C_1005X60","1.7000","1.1000","90","CAP_Chip"
"C41","2.2uF/6.3V","TopLayer","CAP_C_1005X60","11.3000","10.9000","180","CAP_Chip"
"C40","2.2uF/6.3V","TopLayer","CAP_C_1005X60","13.1000","1.9000","90","CAP_Chip"
"C39","2.2uF/6.3V","TopLayer","CAP_C_1005X60","11.3000","10.0000","180","CAP_Chip"
"C38","2.2uF/6.3V","TopLayer","CAP_C_1005X60","4.4000","3.0000","270","CAP_Chip"
"C37","2.2uF/6.3V","TopLayer","CAP_C_1005X60","1.8000","8.5000","90","CAP_Chip"
